00:00:00.001504 main     VirtualBox XPCOM Server 7.0.14 r161095 linux.amd64 (Jan 16 2024 21:13:22) release log
00:21:53.396159 nspr-2   Launched VM: 3758440992 pid: 14818 (0x39e2) frontend: GUI/Qt name: install-test-gnome-pretty
00:21:53.406598 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:21:53.475233 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:21:53.748851 nspr-6   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={70401eef-c8e9-466b-9660-45cb3e9979e4} aComponent={ExtPackManagerWrap} aText={No extension pack by the name 'Oracle VM VirtualBox Extension Pack' was found}, preserve=false aResultDetail=0
00:21:53.776852 nspr-9   ERROR [COM]: aRC=VBOX_E_IPRT_ERROR (0x80bb0005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={Saved screenshot data is not available (VERR_NOT_SUPPORTED)}, preserve=false aResultDetail=-37
00:21:53.790258 nspr-6   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:21:53.812652 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
00:21:53.901710 nspr-3   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:21:53.915998 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:21:54.094179 nspr-2   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-pretty/install-test-gnome-pretty.vbox" with version "1.19-linux"
00:21:54.105176 nspr-2   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-pretty/install-test-gnome-pretty.vbox"
00:21:54.109485 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:21:59.252667 nspr-2   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-pretty/install-test-gnome-pretty.vbox" with version "1.19-linux"
00:21:59.263863 nspr-2   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-pretty/install-test-gnome-pretty.vbox"
00:21:59.268139 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:22:08.767965 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
00:22:09.973927 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Stopping)}, preserve=false aResultDetail=0
00:22:10.025175 nspr-7   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-pretty/install-test-gnome-pretty.vbox" with version "1.19-linux"
00:22:10.036273 nspr-7   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-pretty/install-test-gnome-pretty.vbox"
00:22:10.041402 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:22:11.537234 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:22:15.020660 nspr-6   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:22:15.059923 nspr-6   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:22:15.060045 nspr-6   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:22:15.061955 nspr-6   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:22:15.066712 DeleteVM Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:22:15.068432 DeleteVM Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:22:15.068855 nspr-7   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:22:15.070010 nspr-7   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:22:15.070566 nspr-2   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Could not find a registered machine with UUID {8fea82a6-12f8-4caa-96fb-2c1fbe28b3b8}}, preserve=false aResultDetail=0
00:22:15.084547 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:22:15.409296 nspr-5   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Could not find a registered machine with UUID {8fea82a6-12f8-4caa-96fb-2c1fbe28b3b8}}, preserve=false aResultDetail=0
00:22:15.413630 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:22:15.705475 nspr-8   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:22:15.718981 nspr-8   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:22:15.726051 nspr-5   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:22:21.053446 nspr-4   ERROR [COM]: aRC=NS_ERROR_INVALID_ARG (0x80070057) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Machine name is invalid, must not be empty}, preserve=false aResultDetail=0
00:22:22.904023 nspr-5   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:22:22.915343 nspr-5   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:22:22.918719 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:22:23.837104 nspr-8   Launched VM: 2415997056 pid: 15216 (0x3b70) frontend: GUI/Qt name: install-test-gnome-noext
00:22:23.844382 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:22:23.909630 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:22:24.186055 nspr-3   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={70401eef-c8e9-466b-9660-45cb3e9979e4} aComponent={ExtPackManagerWrap} aText={No extension pack by the name 'Oracle VM VirtualBox Extension Pack' was found}, preserve=false aResultDetail=0
00:22:24.214270 nspr-3   ERROR [COM]: aRC=VBOX_E_IPRT_ERROR (0x80bb0005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={Saved screenshot data is not available (VERR_NOT_SUPPORTED)}, preserve=false aResultDetail=-37
00:22:24.228105 nspr-9   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:22:24.253400 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
00:22:24.372289 nspr-2   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:22:24.389587 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:22:24.526549 nspr-5   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox" with version "1.19-linux"
00:22:24.537555 nspr-5   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox"
00:22:24.542851 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:22:27.651008 nspr-9   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox" with version "1.19-linux"
00:22:27.662504 nspr-9   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox"
00:22:27.668152 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:22:37.233716 nspr-2   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox" with version "1.19-linux"
00:22:37.272162 nspr-2   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox"
00:22:37.276168 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:22:41.423360 nspr-5   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox" with version "1.19-linux"
00:22:41.461875 nspr-5   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox"
00:22:41.466006 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:23:08.896167 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:23:09.344915 nspr-6   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox" with version "1.19-linux"
00:23:09.346165 nspr-6   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox"
00:23:09.347110 nspr-8   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:23:09.348275 nspr-8   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:23:09.350317 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:23:09.351076 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:23:09.359487 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:23:14.226493 nspr-7   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox" with version "1.19-linux"
00:23:14.233902 nspr-7   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox"
00:23:14.237785 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:23:34.381061 nspr-9   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:23:34.390499 nspr-7   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:23:34.397481 nspr-6   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:23:34.726191 nspr-9   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox" with version "1.19-linux"
00:23:34.765157 nspr-9   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox"
00:23:34.772191 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:23:34.773163 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:23:34.782012 nspr-8   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:23:34.788940 nspr-2   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:23:41.195127 nspr-9   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox" with version "1.19-linux"
00:23:41.206359 nspr-9   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox"
00:23:41.210434 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:23:41.522294 nspr-5   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox" with version "1.19-linux"
00:23:41.533244 nspr-5   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox"
00:23:41.537270 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:23:47.679080 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
00:23:49.801997 nspr-7   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox" with version "1.19-linux"
00:23:49.813136 nspr-7   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox"
00:23:49.828589 nspr-2   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:23:58.725767 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
00:23:59.796093 nspr-2   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox" with version "1.19-linux"
00:23:59.807083 nspr-2   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox"
00:23:59.812934 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Stopping)}, preserve=false aResultDetail=0
00:23:59.818632 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Stopping)}, preserve=false aResultDetail=0
00:23:59.880989 nspr-7   Saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox" with version "1.19-linux"
00:23:59.882258 nspr-7   Finished saving settings file "/home/neutron/VirtualBox VMs/install-test-gnome-noext/install-test-gnome-noext.vbox"
00:23:59.886767 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:24:00.892453 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:24:38.536495 nspr-7   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:24:38.575717 nspr-7   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:24:38.575807 nspr-7   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:24:38.577598 nspr-7   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:24:38.581093 DeleteVM Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:24:38.587002 DeleteVM Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:24:38.587438 nspr-3   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:24:38.589716 nspr-3   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:24:38.590510 nspr-2   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Could not find a registered machine with UUID {fee2e781-592c-435e-8432-8dadff6f80e1}}, preserve=false aResultDetail=0
00:24:38.593406 nspr-7   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Could not find a registered machine with UUID {fee2e781-592c-435e-8432-8dadff6f80e1}}, preserve=false aResultDetail=0
00:24:38.615152 nspr-8   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:24:51.026895 nspr-2   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine.}, preserve=false aResultDetail=0
00:24:51.036568 nspr-3   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:24:51.043418 nspr-4   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:24:51.162641 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:24:58.579302 nspr-7   ERROR [COM]: aRC=NS_ERROR_INVALID_ARG (0x80070057) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Machine name is invalid, must not be empty}, preserve=false aResultDetail=0
00:25:06.424257 createClone Saving settings file "/home/neutron/VirtualBox VMs/base-arch/base-arch.vbox" with version "1.19-linux"
00:25:06.559849 createClone Finished saving settings file "/home/neutron/VirtualBox VMs/base-arch/base-arch.vbox"
00:25:06.559915 createClone Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:25:06.707486 createClone Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:25:06.707795 MachineClone Saving settings file "/home/neutron/VirtualBox VMs/install-qtile/install-qtile.vbox" with version "1.19-linux"
00:25:06.853921 MachineClone Finished saving settings file "/home/neutron/VirtualBox VMs/install-qtile/install-qtile.vbox"
00:25:06.859038 nspr-6   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Could not find a registered machine with UUID {0caf0902-f24b-4582-b65d-2d160576590d}}, preserve=false aResultDetail=0
00:25:06.859942 nspr-3   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:25:06.951898 nspr-3   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:25:06.961476 nspr-9   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:25:07.057753 nspr-9   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:25:07.078349 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:25:09.290014 nspr-5   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine.}, preserve=false aResultDetail=0
00:25:09.299753 nspr-8   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:25:09.306588 nspr-6   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:25:09.382701 nspr-6   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:25:13.916069 nspr-8   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:25:13.927114 nspr-8   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
00:25:13.933570 nspr-4   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:25:15.208252 nspr-9   ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine.}, preserve=false aResultDetail=0
00:25:15.217795 nspr-8   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:25:15.224498 nspr-8   NetIfAdpCtlOut: VBoxNetAdpCtl: Error while retrieving link speed for wlo1: VBoxNetAdpCtl: ioctl failed: Operation not supported
00:25:15.283892 nspr-3   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:25:21.231985 nspr-9   Saving settings file "/home/neutron/VirtualBox VMs/base-arch/base-arch.vbox" with version "1.19-linux"
00:25:21.242250 nspr-9   Finished saving settings file "/home/neutron/VirtualBox VMs/base-arch/base-arch.vbox"
00:25:21.279504 nspr-7   ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:25:22.213575 nspr-4   Saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:25:22.226369 nspr-4   Finished saving settings file "/home/neutron/.config/VirtualBox/VirtualBox.xml"
